Id,UserId
149497,14510
149499,11246
149500,51654
149502,1129
149503,54519
149505,16929
149507,54173
149508,1204
149509,6605
149509,54517
149510,23366
149513,47
149517,902
149518,935
149519,36173
149520,855
149521,6870
149522,10563
149527,2107
149527,54564
149533,54530
149535,54530
149538,20548
149540,18748
149541,47555
149547,935
149549,5433
149550,44566
149552,44566
149553,44566
149556,2021
149558,53568
149559,23836
149561,53568
149564,47555
149565,1921
149566,26852
149567,54555
149568,54472
149569,7519
149569,25936
149573,44566
149573,5084
149576,2107
149577,54472
149579,10986
149580,6605
149601,30278
149601,31260
149602,9113
149603,7575
149605,25400
149608,51770
149609,25400
149609,22493
149611,7575
149613,51367
149614,54571
149615,34302
149616,8553
149618,18891
149620,26494
149621,25768
149623,8170
149628,53236
149631,53044
149632,1254
149637,12557
149638,12248
149640,11575
149641,9113
149642,6909
149643,20011
149650,2550
149651,11905
149652,38148
149660,29955
149661,31198
149662,9007
149663,51654
149664,6883
149666,8553
149668,53236
149669,54184
149670,28460
149670,591
149670,6281
149671,9479
149672,13156
149673,25262
149674,52680
149675,165
149677,54608
149679,53019
149692,20011
149693,13156
149695,17435
149696,13480
149697,27114
149699,17435
149700,897
149701,36884
149701,25936
149701,54617
149701,25476
149702,52610
149703,9293
149704,9113
149705,50642
149710,20011
149711,13156
149712,46409
149715,897
149718,42445
149719,26304
149722,2722
149723,11828
149726,19157
149727,20062
149728,7519
149731,50041
149732,26177
149734,27161
149737,15389
149739,45889
149741,7426
149742,54472
149743,17435
149744,54472
149747,53141
149753,8120
149754,54653
149757,2234
149759,27161
149761,54553
149763,54727
149763,83657
149763,36006
149764,27161
149765,54161
149765,54727
149765,591
149766,26494
149766,54727
149767,27161
149767,54727
149769,28718
149769,54727
149777,5810
149778,54659
149780,54727
149780,37542
149781,54727
149781,22246
149784,54727
149784,54666
149784,591
149785,6177
149786,2234
149787,12902
149788,14221
149791,53565
149791,591
149793,591
149793,25768
149794,47
149794,4767
149794,54814
149795,1683
149795,54814
149796,30168
149796,54814
149797,2297
149797,54814
149799,12902
149799,54814
149800,54672
149800,54727
149801,54814
149801,11828
149809,54814
149809,9113
149810,54196
149810,54727
149810,591
149811,54814
149811,591
149811,9007
149813,54196
149814,54814
149814,591
149814,51654
149815,9007
149816,4041
149817,54727
149817,53039
149818,3414
149819,6294
149820,5030
149820,54727
149821,4854
149822,44566
149822,54814
149822,591
149825,16898
149825,54814
149826,7860
149828,25936
149829,4854
149830,20011
149830,54727
149831,36039
149832,25936
149832,7167
149834,26428
149835,54814
149835,591
149835,11463
149841,26120
149843,6605
149846,54712
149848,19373
149848,54727
149850,20011
149853,47555
149853,13156
149854,51654
149856,11982
149857,16929
149858,6564
149859,54196
149860,52795
149862,28460
149862,591
149862,54726
149863,54196
149864,54727
149865,54728
149867,6294
149870,9113
149873,20548
149874,9113
149875,28460
149875,16308
149877,28460
149877,591
149883,28460
149883,8709
149883,591
149883,25936
149884,54732
149884,54814
149884,591
149886,8575
149889,28460
149889,4854
149889,591
149890,28460
149890,54739
149892,12917
149893,11575
149894,54741
149896,31016
149899,4
149901,11575
149901,6390
149902,257
149902,31260
149902,54019
149903,19157
149904,8709
149908,52535
149908,54814
149910,54720
149912,8068
149912,54814
149913,8553
149914,54635
149915,28718
149916,51654
149918,49209
149919,54755
149920,4854
149924,2429
149928,897
149929,52535
149930,36173
149931,8029
149932,26365
149932,28460
149932,591
149933,34148
149935,11732
149935,1204
149936,20548
149939,28460
149939,13872
149940,28460
149940,52199
149942,20011
149945,5353
149946,42095
149947,42095
149948,591
149948,61852
149948,54767
149952,4854
149953,7519
149954,7519
149955,4099
149961,6283
149962,9742
149963,54776
149965,44542
149966,47555
149968,54472
149969,54779
149972,50852
149972,39006
149973,29020
149976,39006
149976,39178
149976,7935
149979,902
149983,23901
149984,53236
149985,53568
149986,39006
149986,29029
149988,54794
149996,19417
150000,14510
150002,1352
150004,611
150008,29955
150009,9007
150009,2234
150012,41711
150016,54814
150018,7911
150019,36589
150023,36853
150027,54595
150028,41381
150034,54550
150035,53568
150037,54833
150044,12828
150048,7860
150049,9293
150049,25936
150051,24569
150052,5433
150053,16247
150056,9293
150057,7860
150059,20011
150060,20548
150062,17435
150063,1554
150064,40850
150067,20011
150068,41381
150069,10967
150071,9293
150071,13156
150072,12828
150073,58926
150073,25936
150073,3064
150074,20011
150079,54752
150082,935
150084,20011
150085,31260
150086,50392
150087,36884
150088,20756
150090,19295
150092,5050
150093,4327
150094,39178
150100,51283
150101,902
150103,52484
150104,54869
150106,26494
150117,24028
150118,44705
150119,36
150123,20011
150125,47555
150126,7865
150128,54877
150133,36473
150134,43171
150135,54883
150137,24028
150139,46338
150140,3790
150142,24569
150147,51531
150149,28718
150151,53580
150154,54893
150156,1033
150158,19788
150160,51494
150160,29270
150161,1683
150161,38148
150162,39195
150163,1921
150164,39423
150166,40103
150167,10445
150168,1683
150169,52795
150170,46461
150172,36039
150173,2297
150174,9007
150174,31260
150175,2301
150176,2297
150177,8553
150180,54907
150180,55166
150182,54550
150185,53568
150186,667
150187,54914
150188,53568
150189,12902
150193,36173
150195,24526
150197,33445
150198,17261
150199,11941
150200,1352
150204,12902
150204,4767
150208,4285
150213,54244
150214,18930
150217,11575
150220,1254
150222,21271
150228,9113
150231,20548
150232,53019
150233,44027
150234,41381
150235,6605
150238,54935
150240,19707
150241,3733
150242,29020
150243,54833
150245,9293
150248,6605
150249,16929
150250,46649
150255,4767
150256,13156
150258,20548
150259,25936
150262,112
150263,20548
150264,935
150265,24569
150267,34069
150268,9293
150269,44110
150270,902
150271,44767
150278,31267
150279,27161
150281,37408
150282,50392
150283,20011
150286,14294
150287,14510
150288,12611
150290,7866
150291,25768
150292,16247
150295,6909
150295,10050
150296,14294
150297,897
150298,16929
150299,51654
150300,7080
150301,13371
150303,31260
150304,20641
150305,6605
150306,20011
150307,47555
150308,902
150310,54981
150312,54749
150313,54173
150316,6909
150317,5719
150318,8331
150328,6883
150329,7922
150330,21030
150331,9673
150333,8553
150335,7426
150337,24775
150338,31267
150339,51654
150340,53141
150341,51531
150342,35639
150343,9742
150346,2107
150349,7426
150350,53141
150352,25768
150357,33869
150360,1256
150364,7426
150366,12902
150368,12902
150369,54727
150373,52110
150378,6279
150380,46338
150382,15246
150383,24199
150384,54979
150394,6605
150395,26494
150396,3733
150398,53019
150401,55030
150404,9113
150405,8553
150406,27079
150412,34069
150414,16247
150418,13609
150420,34069
150421,13609
150424,53141
150427,13593
150429,4828
150430,4767
150431,42670
150435,14237
150437,54424
150438,30815
150440,256596
150440,52110
150444,23925
150447,8083
150452,34148
150455,13593
150460,14579
150463,55055
150464,55055
150465,14294
150468,7575
150474,23901
150475,16929
150476,16929
150477,31267
150481,53565
150486,34302
150487,53568
150488,55076
150490,201521
150491,75331
150492,9113
150493,30278
150494,12611
150494,24028
150496,10563
150497,34380
150498,53236
150499,2366
150501,18278
150504,9113
150508,13519
150509,55086
150511,55088
150512,3545
150514,3707
150515,54196
150518,10869
150528,55100
150529,6177
150530,37552
150531,8553
150535,16247
150536,295
150537,12902
150538,7575
150539,3826
150543,7575
150544,47
150545,897
150546,26494
150547,20011
150550,13958
150550,9007
150550,47555
150551,9007
150552,6617
150552,13156
150553,8434
150554,9007
150554,591
150554,47145
150556,897
150557,8434
150559,53568
150560,1554
150561,24028
150563,33478
150565,51654
150565,9007
150567,25768
150567,591
150567,9007
150568,24028
150568,9007
150571,591
150571,10869
150571,9007
150572,9007
150572,52535
150573,51654
150575,11246
150576,51654
150577,39178
150578,46338
150579,46338
150579,213
150581,9251
150582,902
150583,31260
150583,54161
150585,934
150585,31260
150586,24028
150587,43924
150591,18930
150594,9113
150595,53568
150596,36589
150597,20011
150599,20011
150600,39777
150601,9007
150601,35105
150602,9083
150602,9007
150604,7167
150607,9007
150607,18852
150608,9007
150608,11463
150609,9007
150609,40736
150611,9007
150612,11463
150613,9007
150613,54196
150614,11874
150614,9007
150614,591
150614,2456
150617,9007
150617,51770
150618,55140
150619,9007
150620,10563
150621,48910
150622,9007
150626,54786
150627,23081
150629,6605
150631,30278
150632,50029
150632,9673
150634,14510
150636,9113
150636,55137
150637,18659
150639,31260
150641,46461
150642,13219
150647,48910
150651,54472
150653,54472
150657,54595
150658,866
150659,9007
150661,28556
150662,54550
150663,48340
150663,591
150664,12958
150665,22685
150666,44541
150667,15150
150671,3545
150673,26304
150673,591
150673,13976
150675,55209
150676,50353
150678,260628
150678,55197
150679,55216
150681,14510
150683,11463
150685,4854
150686,22493
150687,12902
150690,19707
150691,34183
150692,14579
150694,13225
150696,47555
150697,2021
150700,8575
150701,20011
150703,7957
150704,31267
150705,10563
150708,39757
150709,45343
150710,51285
150713,12902
150718,55286
150724,10693
150727,25026
150728,45343
150729,27161
150730,6294
150733,10869
150734,1554
150735,53141
150736,55320
150738,37438
150743,13156
150744,935
150745,897
150745,906
150747,53141
150748,55137
150749,55137
150751,27161
150752,50029
150755,37877
150761,9007
150763,52949
150764,27161
150767,15389
150767,7866
150768,17435
150769,27161
150770,24028
150772,53141
150774,54106
150775,55342
150777,30278
150778,11828
150779,51966
150781,7935
150781,31260
150782,12828
150783,54595
150785,45685
150787,19974
150790,9113
150791,1206
150791,40976
150791,93910
150791,55400
150791,25708
150797,1033
150799,9113
150802,1033
150803,26461
150804,52795
150805,4285
150809,18907
150810,47
150810,25936
150810,55384
150813,55385
150814,55385
150816,12902
150817,6617
150820,14510
150826,1352
150827,12902
150828,1683
150830,17261
150833,2429
150834,52949
150834,22493
150836,15165
150841,51654
150842,8575
150844,55410
150847,12902
150848,11246
150849,15165
150851,8331
150854,13719
150855,12902
150856,29732
150857,1093
150861,1948
150861,25936
150862,30000
150863,55384
150864,30000
150865,13156
150866,9113
150867,20011
150868,44767
150872,47248
150874,25768
150875,7167
150877,55425
150877,1973
150878,55425
150880,3852
150884,2021
150886,41381
150887,47555
150889,27161
150894,16929
150896,27161
150897,31267
150898,20548
150899,34148
150900,25936
150900,54749
150902,55444
150903,6269
150905,9046
150907,55449
150908,55444
150909,30000
150912,31267
150914,24028
150917,12562
150918,55456
150923,55460
150924,20548
150925,42579
150928,27881
150928,25936
150931,27079
150932,7146
150934,7146
150942,23901
150944,7706
150945,7426
150946,12129
150948,18930
150949,1921
150950,18930
150951,4351
150952,38200
150954,55457
150955,9266
150955,25936
150957,39195
150958,51367
150959,4930
150960,1033
150961,31260
150962,46212
150963,12902
150965,52535
150966,14510
150968,55137
150969,29270
150970,55489
150970,31260
150971,32008
150971,31260
150974,55486
150978,11575
150980,55494
150980,31260
150982,55234
150984,9007
150997,52871
150998,26410
151000,19888
151001,19888
151005,15162
151006,47555
151006,31260
151015,13156
151016,24569
151017,855
151018,7912
151019,7167
151020,55514
151022,1130
151025,20011
151028,2431
151029,20294
151036,36051
151037,34865
151039,25693
151041,55447
151042,41381
151043,897
151044,20011
151046,3852
151047,6294
151048,15165
151049,21523
151053,855
151054,8575
151057,55537
151058,110799
151058,25768
151059,6883
151060,855
151062,5512
151063,25768
151064,51654
151066,902
151073,537
151074,112288
151075,17485
151077,5719
151079,19639
151081,47555
151082,12828
151083,25936
151084,906
151085,19639
151086,46338
151087,4127
151089,34069
151090,3287
151092,3287
151092,31260
151096,51283
151100,36589
151101,12902
151102,8068
151104,6579
151106,17485
151107,5877
151108,17485
151109,6909
151111,55569
151113,52680
151114,18282
151116,18282
151119,19417
151121,55140
151122,11575
151123,18930
151125,19888
151128,19888
151129,18930
151130,46338
151136,11982
151144,18247
151145,38148
151147,10563
151148,3982
151152,34705
151154,20011
151156,18930
151158,8355
151160,53568
151161,20011
151162,5084
151170,18930
151171,40679
151171,28881
151172,40679
151172,935
151172,11982
151173,40679
151173,1996
151173,2431
151174,40679
151174,1554
151175,40679
151175,16929
151179,40679
151179,11107
151181,40679
151181,1852
151183,54749
151183,40679
151184,19295
151184,40679
151186,27881
151186,40679
151187,34069
151187,6415
151188,7912
151188,40679
151189,36173
151190,7426
151191,5512
151192,13866
151195,44767
151196,2021
151196,40679
151197,55523
151202,40679
151202,2429
151203,14579
151205,31267
151208,55608
151209,49652
151210,7426
151211,52610
151212,11982
151213,31267
151214,55615
151214,40679
151216,38805
151216,40679
151217,855
151217,34364
151218,32353
151219,47555
151219,20108
151220,53019
151222,40679
151223,55621
151224,14221
151227,55327
151228,6586
151233,17320
151234,45343
151235,55626
151238,55628
151244,3631
151253,35893
151254,55639
151255,47288
151257,27161
151258,2305
151259,36512
151267,34148
151270,54595
151272,43241
151273,55654
151274,4335
151278,36173
151279,12902
151290,97416
151290,855
151291,97416
151291,39178
151292,18930
151294,97416
151294,34148
151295,97416
151295,40538
151296,18930
151299,26149
151300,97416
151300,55623
151303,11828
151304,7426
151305,11828
151309,6605
151310,55668
151315,44541
151324,53348
151324,97416
151325,55370
151330,18930
151331,13593
151332,16764
151333,6883
151335,55686
151337,11828
151340,31267
151343,51654
151344,13584
151347,51966
151350,8068
151357,55694
151359,49701
151362,39777
151363,9113
151364,74804
151364,55698
151369,21523
151372,54592
151372,97416
151373,22685
151373,97416
151376,20756
151377,18930
151378,7575
151380,52949
151380,591
151382,26149
151383,935
151384,97416
151384,34069
151385,51654
151392,53982
151393,52949
151398,51654
151410,18930
151411,8718
151413,43453
151419,8553
151420,1804
151421,55694
151422,7426
151423,55725
151425,97416
151425,46338
151426,7426
151427,27881
151429,53141
151431,7426
151436,55736
151437,3852
151437,591
151438,49785
151439,1352
151441,1554
151442,36173
151443,3566
151445,591
151445,1683
151447,27161
151449,12902
151464,25936
151470,24028
151470,144931
151473,27161
151473,2234
151473,107
151475,55751
151477,55751
151482,2063
151484,55757
151485,55757
151486,55757
151491,55757
151493,55757
151493,835
151496,14510
151497,11463
151500,55772
151501,25476
151501,47
151501,31260
151501,55769
151505,50440
151507,55775
151509,7426
151510,55751
151511,30026
151512,1093
151513,55780
151514,51806
151516,935
151517,53019
151520,23901
151521,55794
151522,54625
151523,987
151525,7426
151526,53019
151529,3917
151530,16929
151532,55809
151534,51669
151540,47555
151542,15389
151543,53141
151545,8029
151546,8553
151548,45685
151551,1204
151552,30695
151554,34069
151555,7426
151556,10869
151558,55834
151559,44541
151560,55658
151561,19589
151562,5000
151563,8575
151568,24028
151571,55849
151572,897
151574,39195
151574,1204
151576,55850
151577,1204
151580,4217
151581,37504
151582,16273
151583,4217
151586,12902
151587,53236
151588,8553
151589,36589
151590,8718
151595,8434
151596,20011
151598,39090
151599,53236
151600,9058
151601,22685
151602,14243
151608,38200
151608,61858
151611,25105
151612,7422
151615,22202
151618,25105
151620,7757
151622,4853
151623,6294
151624,15165
151625,15150
151627,26120
151628,9178
151630,39178
151631,49575
151632,55384
151633,2344
151634,55384
151640,16393
151641,2431
151642,4327
151643,31267
151644,13597
151651,14221
151652,38485
151655,54479
151656,54479
151657,8553
151658,2021
151659,55384
151660,11200
151662,25936
151663,23901
151664,27085
151667,20237
151671,18930
151672,18930
151674,55917
151674,38148
151675,18930
151676,25467
151677,55918
151679,55920
151681,906
151683,165
151685,41381
151687,53982
151688,10180
151691,56319
151691,26304
151692,54749
151693,54244
151694,7865
151695,27881
151697,53019
151701,23901
151702,12902
151706,47555
151707,27296
151707,213
151710,8553
151712,30278
151713,27079
151714,3631
151716,51660
151718,1204
151719,55370
151719,16764
151723,24028
151726,42132
151727,52262
151728,3265
151730,31260
151731,55949
151734,172
151735,58581
151735,14221
151736,58581
151736,55949
151736,7167
151737,10563
151738,53236
151740,15072
151742,8083
151744,41519
151752,2297
151758,55967
151758,25936
151760,53236
151763,2673
151764,24286
151766,213
151766,51654
151766,11814
151767,55932
151769,11200
151769,58581
151771,29044
151771,58581
151772,11982
151773,44705
151777,6605
151777,55384
151779,58581
151779,44767
151782,58581
151782,55983
151784,1554
151786,58581
151786,7912
151789,55949
151790,20011
151792,14579
151793,38402
151794,31267
151796,28969
151798,25476
151800,2021
151801,32353
151802,19628
151803,3631
151807,8553
151808,36039
151809,3631
151810,51093
151816,1204
151817,58581
151817,902
151818,31115
151819,11575
151821,35394
151822,26304
151823,51654
151824,3631
151824,58581
151826,16467
151828,4327
151829,3631
151831,56014
151832,28881
151833,51654
151835,52949
151837,51654
151839,8553
151840,7426
151842,38402
151844,43241
151846,38325
151847,7519
151848,13422
151849,7426
151851,32353
151852,906
151853,9852
151854,9852
151858,1788
151858,58581
151859,348
151863,20161
151863,58581
151868,7942
151869,18930
151870,18930
151871,7426
151876,31260
151876,7422
151878,30278
151879,54690
151879,31260
151880,611
151881,31260
151884,53236
151886,51531
151890,54797
151891,54690
151892,55949
151893,52949
151893,54670
151896,13258
151896,31260
151897,25768
151898,30278
151903,18218
151904,51130
151906,3631
151909,56060
151911,26149
151914,36039
151916,42599
151921,20011
151922,14221
151925,41381
151926,18218
151931,4
151932,28969
151934,54700
151935,49652
151936,41381
151939,9742
151943,7798
151945,53019
151946,28969
151947,8553
151948,41054
151950,26304
151951,41381
151952,6883
151953,51170
151954,7426
151956,56093
151957,51654
151958,18218
151960,56093
151964,7426
151966,30062
151968,1093
151969,45889
151970,5044
151971,5044
151972,36039
151973,7866
151974,10869
151975,3631
151976,3631
151977,7426
151977,55045
151978,5719
151981,20036
151982,902
151984,3631
151985,1928
151985,31260
151990,30278
151992,902
151994,34380
151995,7706
151997,1033
151999,12902
152000,8434
152002,38200
152003,8553
152005,38200
152007,36006
152008,56130
152008,31260
152009,43570
152010,26410
152012,4360
152015,56134
152019,34614
152024,43241
152027,9113
152030,56180
152030,591
152030,38200
152031,56180
152031,591
152031,43990
152036,56180
152036,18930
152040,56180
152040,591
152040,35590
152041,56180
152041,44767
152042,31260
152042,39050
152042,56180
152042,591
152043,14294
152043,56180
152046,20011
152046,56180
152047,855
152047,56180
152047,591
152048,37727
152048,56180
152048,591
152049,56017
152049,56180
152050,7935
152050,56180
152052,56180
152052,591
152053,13156
152054,18947
152058,50029
152059,591
152059,56174
152059,56180
152060,20011
152063,15150
152066,1767
152066,56176
152067,987
152068,56180
152068,56177
152071,35547
152074,591
152074,56180
152075,56164
152079,56164
152082,591
152082,30670
152084,41163
152087,13899
152089,2314
152093,56193
152095,102438
152095,1093
152098,20673
152101,41381
152104,12248
152104,8082
152105,33355
152106,12902
152107,12248
152108,51654
152109,53019
152110,3122
152112,56193
152113,12828
152114,11246
152117,32455
152118,34069
152119,56130
152122,11828
152126,591
152126,56222
152130,7912
152131,9405
152133,31267
152139,9113
152140,5908
152143,7575
152145,49453
152146,26149
152148,56097
152149,56097
152151,12693
152153,56235
152154,4767
152155,36039
152156,25936
152156,56255
152156,47
152164,18930
152167,820
152174,111914
152175,56301
152176,13371
152178,9007
152179,56274
152187,7043
152188,31283
152189,20673
152193,56287
152198,44455
152203,97416
152203,56295
152204,26149
152205,54595
152206,3608
152208,22685
152210,43761
152210,31267
152211,47555
152212,12828
152213,15252
152214,1969
152215,36914
152216,1343
152222,12902
152224,56315
152226,45387
152227,55400
152227,56324
152227,25936
152229,56326
152232,51966
152233,39178
152233,27209
152234,6675
152235,1571
152236,9046
152237,4767
152239,56339
152241,56346
152242,4572
152244,8553
152245,42927
152246,25768
152247,1060
152248,59715
152248,83274
152248,21900
152249,18930
152250,56350
152253,6605
152254,21360
152256,27079
152258,8553
152259,34148
152260,12902
152261,21360
152262,18930
152263,53141
152264,56365
152267,12135
152269,631
152271,61852
152271,103
152274,20548
152275,31260
152275,20548
152277,33843
152286,8377
152287,8377
152291,1961
152292,41106
152293,2305
152295,1352
152297,51654
152298,3733
152304,30278
152306,12902
152308,41730
152309,35841
152310,39178
152311,16375
152312,8553
152319,53289
152319,97416
152321,53289
152322,25768
152329,39195
152330,52795
152331,55492
152332,42132
152333,23221
152334,31425
152336,34614
152338,48240
152339,4930
152340,4722
152341,4722
152343,8029
152345,27208
152346,56341
152347,9113
152349,56426
152350,9113
152353,22685
152355,1320
152356,22685
152356,9007
152357,855
152358,62665
152358,51654
152360,22685
152361,62665
152361,855
152362,62665
152362,5039
152363,62665
152363,42599
152365,62665
152365,25364
152366,14579
152368,54244
152368,62665
152369,14579
152370,30396
152370,62665
152372,23901
152375,56439
152376,48910
152382,48180
152382,62665
152383,7426
152384,3545
152384,62665
152387,38200
152389,62665
152389,6683
152390,32983
152391,14579
152393,52107
152393,6605
152394,52107
152394,47555
152395,52107
152395,23901
152397,54958
152399,14905
152400,13156
152400,52107
152402,44767
152408,25768
152408,52107
152410,1554
152412,1093
152412,10989
152412,52107
152413,36853
152416,56458
152421,51531
152421,52107
152422,10800
152423,62665
152423,36112
152424,52107
152424,20349
152425,18930
152427,56462
152432,31267
152432,52107
152435,26295
152435,62665
152436,56465
152436,62665
152441,52107
152441,7824
152442,26365
152443,52107
152443,29181
152446,18947
152447,3631
152448,51097
152448,3631
152451,7866
152454,56484
152455,3631
152456,7426
152460,3631
152465,56261
152465,591
152465,56584
152466,38200
152467,53931
152467,591
152467,9673
152467,56584
152468,56584
152468,56193
152468,47
152468,591
152469,56486
152472,56584
152472,14221
152472,591
152473,8331
152474,3631
152475,14221
152476,2550
152478,34148
152479,21360
152480,56498
152481,591
152481,56584
152481,55
152482,52107
152482,54196
152483,2429
152484,56500
152484,47
152484,52107
152485,51367
152485,52107
152487,55140
152488,56502
152489,8029
152490,591
152490,56584
152490,49129
152495,11463
152496,611
152498,31260
152500,31198
152506,56584
152506,2752
152510,591
152510,56584
152510,54788
152512,5512
152513,56524
152514,41381
152518,24351
152518,62665
152521,36596
152524,10563
152527,8281
152527,56584
152528,53019
152531,15165
152531,56584
152534,147
152536,23901
152538,56541
152542,591
152542,56535
152542,56584
152543,591
152543,2351
152543,56584
152544,56465
152545,591
152545,56545
152545,56584
152546,51367
152548,23901
152549,591
152549,56584
152549,25768
152550,26494
152551,5425
152552,8553
152553,41381
152554,27114
152557,56193
152557,47
152568,20673
152570,28906
152573,7866
152575,20548
152576,4
152578,56562
152579,38989
152581,36039
152582,591
152582,56580
152582,56584
152583,56584
152584,20548
152585,8553
152586,20548
152587,20548
152588,19295
152589,11575
152591,27881
152592,16267
152593,7426
152594,47555
152595,38402
152597,7575
152599,47779
152601,53236
152602,51285
152604,1852
152606,53236
152607,22069
152608,8553
152609,4484
152610,14579
152610,31260
152612,56602
152616,54244
152618,12230
152621,6582
152622,7426
152623,34148
152624,20548
152625,20548
152627,41381
152629,7426
152631,11099
152632,21360
152633,844
152635,20548
152642,2620
152643,26452
152648,13559
152649,46338
152651,3631
152652,3631
152656,3631
152657,47555
152658,33869
152659,22717
152660,56650
152661,2314
152664,20036
152665,56500
152667,53236
152671,24028
152677,51367
152680,31260
152684,1033
152686,55875
152688,52064
152690,55
152698,44470
152700,611
152701,39194
152702,8718
152703,40538
152706,21428
152707,54113
152710,27253
152711,54833
152712,4336
152720,54244
152721,56699
152723,38438
152726,54113
152727,56693
152729,10869
152734,3631
152736,12230
152737,6086
152738,987
152740,44767
152742,56193
152743,14221
152744,9007
152746,10445
152746,24014
152746,34364
152746,3631
152747,36853
152748,902
152749,38402
152750,8553
152750,3684
152750,52535
152755,165
152757,56725
152760,47555
152761,987
152762,8553
152764,34364
152764,31260
152765,55140
152766,19295
152768,897
152769,56731
152769,9492
152770,19295
152774,53019
152776,54950
152779,51531
152782,47555
152784,18930
152785,39690
152785,26473
152788,34148
152792,19628
152793,36979
152796,25936
152797,1352
152798,7519
152801,6390
152803,3664
152804,51654
152805,50858
152806,51770
152808,31684
152812,56738
152813,55394
152814,52949
152815,4819
152816,56016
152817,3300
152818,1352
152819,10080
152820,3963
152822,56749
152823,56751
152825,56477
152826,40538
152827,24028
152830,56742
152831,27881
152832,7866
152834,2752
152834,5323
152835,13719
152841,897
152842,56772
152843,56763
152845,631
152847,30278
152850,55
152852,11472
152855,14221
152859,1928
152861,2752
152862,55757
152862,591
152863,56792
152864,56779
152865,56795
152867,8083
152876,56795
152876,31260
152882,55140
152884,24392
152888,855
152892,1327
152894,34302
152895,56814
152896,55140
152899,41381
152899,1425
152900,23016
152901,33445
152904,28969
152907,28969
152908,30026
152909,37684
152914,9113
152917,1093
152918,32008
152921,52795
152922,56779
152924,54759
152925,34614
152926,11099
152928,213
152933,611
152938,28969
152939,1204
152943,15246
152944,10563
152946,9174
152948,31260
152948,537
152949,43735
152949,69290
152949,9174
152952,24392
152953,19295
152954,6294
152955,24392
152956,19295
152959,18930
152960,45889
152961,18930
152962,19295
152966,4767
152967,48893
152968,69290
152968,34614
152969,55140
152970,18278
152971,2752
152973,1554
152975,26824
152977,33355
152978,667
152979,7866
152980,27114
152981,20548
152984,2550
152985,11099
152986,28969
152988,1204
152990,9113
152991,31267
152996,56574
152998,1204
153001,53019
153002,16929
153003,53019
153004,56736
153006,1147
153009,56868
153010,2073
153011,44767
153013,18583
153014,11982
153016,7519
153018,5044
153019,9673
153020,7519
153021,56866
153022,9673
153023,9033
153024,12557
153025,6586
153026,10080
153027,39178
153028,39178
153029,39178
153030,56861
153031,4222
153032,30
153033,6390
153034,17320
153035,46136
153036,25849
153036,591
153038,56879
153041,56883
153047,50852
153048,32008
153055,56801
153057,56901
153057,31260
153057,47
153058,54797
153060,47365
153061,51966
153063,22493
153064,7824
153066,7824
153068,54690
153070,15150
153073,38200
153076,11463
153077,55
153079,11463
153081,15150
153082,13156
153083,41381
153084,34865
153086,47297
153087,39690
153088,27881
153089,53019
153090,33533
153097,1093
153109,25105
153110,6640
153114,54935
153117,18748
153118,897
153123,11772
153125,34069
153129,23653
153130,3631
153132,55019
153139,45041
153140,2856
153141,47555
153142,6720
153145,56959
153146,56801
153147,56961
153148,31260
153150,34336
153151,56714
153152,53236
153154,4484
153155,8553
153156,10422
153157,36726
153160,32385
153162,56966
153166,35490
153167,53019
153167,213
153168,22685
153170,56736
153174,32008
153175,18930
153180,841
153181,43446
153181,591
153182,36694
153189,5094
153194,56193
153200,47174
153203,42867
153203,41381
153206,39455
153207,56995
153211,24028
153215,13955
153216,27332
153221,11982
153222,53236
153224,18930
153225,8553
153227,18930
153228,18930
153229,51531
153231,22685
153233,855
153236,9644
153237,12557
153238,34069
153241,26816
153242,12496
153244,12496
153249,18421
153253,9865
153255,56978
153256,34148
153258,50858
153260,22685
153261,1206
153262,36884
153263,3762
153267,3631
153268,2021
153269,10190
153269,47
153276,57037
153283,34302
153287,7422
153289,57043
153289,38200
153296,22493
153296,3762
153299,3762
153302,22493
153305,28988
153306,54304
153308,27114
153310,26304
153312,25922
153314,13156
153315,53019
153320,28969
153324,8553
153325,28969
153326,52107
153329,27114
153331,26304
153332,855
153334,55761
153335,36929
153336,20237
153337,57040
153339,20548
153340,31260
153340,57067
153341,18748
153342,53080
153343,41695
153344,34069
153345,18930
153345,8434
153346,41695
153347,53019
153347,7703
153349,57070
153352,47555
153356,12557
153360,56736
153361,1352
153362,56736
153363,28969
153364,51654
153371,36473
153374,902
153377,24028
153379,24028
153380,57078
153385,18748
153388,2234
153388,6854
153389,1033
153390,53781
153390,25936
153391,12129
153393,55342
153396,46461
153397,15072
153400,18218
153401,34327
153402,56721
153404,52610
153405,34327
153407,8553
153409,11575
153411,18069
153412,39194
153415,902
153417,2722
153417,31260
153418,8553
153420,51654
153421,57102
153424,3762
153426,3762
153428,667
153430,1767
153431,44470
153432,38325
153433,19295
153435,38325
153436,56736
153437,35974
153440,9208
153442,34148
153443,51130
153445,47555
153447,19295
153449,11246
153451,57118
153452,19295
153453,56574
153454,611
153454,31260
153455,3527
153455,8120
153458,20011
153459,4
153460,31260
153462,27343
153463,38402
153465,3631
153469,3631
153470,57125
153472,56978
153473,33868
153476,47555
153476,157971
153477,7519
153478,57131
153481,26494
153482,56193
153485,41163
153487,935
153488,12715
153489,57139
153491,13156
153491,31260
153492,34069
153492,213
153493,10869
153494,31260
153495,43241
153497,32385
153499,57142
