question_id,user_id
156722,14294
156730,52949
156730,0
156644,37072
156722,40049
156647,58443
156722,0
156740,24028
156745,34148
154862,58443
156644,12248
97541,58581
149725,58581
156771,36039
156771,7519
156771,16929
156722,1312
156771,1204
156478,34394
155859,12609
156771,56691
156803,2234
72353,52610
156771,51654
156795,53019
77897,19141
77897,0
77897,2366
156812,53019
156569,8977
156824,33021
156824,38402
156824,7289
156824,57164
156824,1204
156803,40625
156803,0
156740,53141
156740,1204
156803,4
156803,3011
156836,57164
96789,59289
156722,20065
156722,59291
156841,57164
156722,11874
156829,18583
156771,855
156848,51654
79561,59295
156850,13593
148489,59297
155507,51649
156850,172
97660,59300
156862,57164
156862,14372
156862,59306
156862,16929
156856,59306
102999,59305
156722,5555
156872,56214
156854,1204
156856,58443
156877,5692
96789,0
156880,7519
102999,0
156877,57164
156883,41163
156845,4217
156880,53019
156841,2582
156824,39302
156883,49408
154937,0
156678,42597
156740,1996
156883,45331
156883,51654
156883,1033
156877,59306
97660,59356
156722,8709
156669,31260
156096,6951
47007,19141
47007,0
156877,24028
156722,103
156722,31260
154937,58443
156910,58443
97660,59386
156951,5240
156951,3414
154937,30278
156910,23435
156872,59309
156969,18246
156970,57164
156970,47555
156970,14510
156969,26120
156979,7048
156848,44767
156944,19295
156970,34148
156970,44767
156988,35802
156988,52949
156988,2234
156988,9626
156978,44767
156989,53019
156979,18218
157001,14294
157001,15389
156988,49201
157001,16929
157001,33355
157000,53019
156836,49408
157000,7519
157013,4
3425,0
156979,57164
157019,57164
157013,34148
90653,41381
157024,4828
157024,31260
156969,13421
157019,59343
157036,57164
156263,38839
156263,7519
157044,34327
152898,59463
28667,45866
156478,45866
156478,0
157039,14510
157063,51654
157063,22685
157063,6294
157044,56736
90653,2063
157044,41163
157072,1554
157063,31856
100959,1916
100959,0
157078,42132
156969,55105
157088,8083
152405,59499
152405,25476
157096,57164
157096,41346
157096,36173
157096,46461
157095,57405
157104,404
157104,36039
157097,47555
157104,31260
157096,30160
157104,57164
157104,38663
157110,2021
157095,6870
157124,45331
157121,45331
157108,45331
95126,59517
157121,59035
157121,20011
157130,16467
157123,34148
155504,9626
729,59447
157078,59523
123723,58581
157130,16929
157124,38568
136267,59527
729,56749
157151,8553
157124,57164
729,47918
157155,51654
157155,31260
157104,26494
155504,9872
157161,620
156979,5715
157161,34148
157161,30278
157123,30278
157161,59548
153128,6909
157161,20065
157161,48634
157155,43527
157172,59480
157161,59480
157161,35639
157181,18421
157181,8553
157181,172
157172,57164
157161,172
157181,20265
157172,57405
157181,1352
157155,12828
157161,5084
157181,6909
157181,35639
157172,59564
157172,25476
157171,31260
157161,9185
157202,57164
157202,25760
157172,42132
157104,59568
157214,47
138391,6254
157174,2575
157214,29029
157219,55400
157219,56691
157214,57164
157219,29331
157172,57302
157223,29331
157214,43990
157161,29331
157232,59579
157078,22685
157161,2429
157232,3124
729,59434
157236,57922
157172,50402
156979,59584
157161,59585
157240,902
157240,52680
157161,13550
157218,51654
157151,17203
157251,15389
157172,26494
157214,13550
157151,902
157251,51654
157251,4251
157161,2117
157161,0
157259,4251
157078,27208
157236,4854
157161,16929
157161,1788
157161,17561
157251,17561
157161,59590
157078,6909
157259,56736
117142,58581
153298,1177
72750,28477
157275,11246
157265,53019
157078,15246
157251,19295
157283,4251
157078,14294
157287,57164
157223,10869
157287,59017
157287,39194
157283,2314
157287,51654
157287,34148
157287,56736
157124,59423
69050,59605
157287,1093
26829,59604
156669,855
157307,20011
157172,59615
157287,25885
157316,52057
69050,59618
69050,30815
69050,31260
157324,-1
157324,59624
157316,59017
157316,57164
157328,57164
157172,8068
69050,20011
26829,25832
157337,38402
157339,6118
157341,18218
156836,10869
157345,7422
157343,57792
157341,20255
117142,43990
157078,58955
156836,55400
157341,58443
157343,20255
157343,46461
157373,2550
157375,55400
157373,8709
157375,-1
157375,0
157384,13612
157373,59644
146134,6909
146134,20011
157337,53019
157341,57164
157323,59651
157395,53697
156803,37327
154410,59654
157407,28514
157407,43451
157407,190
157407,58443
153265,6947
157407,6947
157407,12129
157407,8083
157405,15162
157407,59658
157405,31260
157432,40155
157339,35974
157435,4251
157373,5470
157435,4854
157429,902
157435,46461
157440,902
157440,42752
157435,51654
157440,0
13061,58581
157452,-1
157452,30863
157452,0
157452,31706
157449,53019
157450,47555
157450,59017
157450,51654
157450,43990
157450,44705
157435,31267
152745,10445
157450,56736
157458,2431
157450,8553
157465,935
157432,6909
157465,25262
80891,10869
157450,58581
157407,31267
157323,59656
157450,902
157429,3963
157339,43990
157450,31260
157407,34865
157414,44767
157482,935
157452,33642
157482,56655
157490,4767
157490,56655
157482,34148
157482,41381
157450,1788
157482,15162
157414,18006
157500,7048
157503,47555
157503,8553
157472,35237
157502,20011
157472,1521
157512,54328
157502,20335
157512,7866
157502,53019
157407,14781
157476,53019
157526,1204
157151,2429
157526,51654
157526,8553
157526,26494
157524,17320
157536,59343
157531,8810
157482,26494
157407,25404
157407,1384
157531,3660
157407,43527
157407,20011
157536,13612
157407,20304
157552,6909
157557,56655
157536,14372
157557,57164
157552,21523
157450,8331
157557,51367
157407,20255
157557,4854
106642,59740
157536,2163
14162,59745
106642,14294
157524,53019
157407,25560
157590,7380
157591,22685
157536,59746
157590,59747
157596,41163
157596,20011
157596,17203
157593,16929
157536,22685
156336,31260
156336,28969
49623,58581
157611,13156
157611,28748
157611,32353
157526,31267
157612,0
157612,34014
157612,59761
157526,1384
157612,49400
157612,4854
157612,8553
157625,51654
157590,3635
156082,3635
157629,59017
157621,3762
157108,3762
157490,59510
157449,8082
67112,22685
157629,50485
157650,59785
157650,59746
157590,57164
157536,-1
157536,0
157625,9007
157625,31260
157656,58443
157655,8553
157672,0
157677,4767
157684,7043
157655,17320
157394,0
58824,22685
157088,1929
157698,31560
157452,611
121539,3786
157705,4767
157703,14294
157705,20335
157705,35639
121539,22685
157684,6870
157705,4484
157702,3650
157703,37813
157720,59834
157702,620
157717,59017
157720,54328
157720,53019
157717,57164
157729,57164
157729,4217
157739,20011
157739,24028
157739,7360
157394,20011
59423,59851
157650,31260
157650,4
157755,3852
157754,52949
157774,47328
157684,6909
157703,-1
157703,0
157684,31260
157774,8553
157771,12828
157774,33869
157771,10869
157774,45331
157774,29122
157771,43592
4,59890
154247,34763
154247,18670
56351,47
70765,47
122710,47
155834,59901
157816,56736
157816,47288
157803,6059
157684,5719
157825,4251
157816,59918
157831,31260
157831,38200
154247,59919
157842,35394
157842,56736
157842,4854
16260,38663
21339,59480
157842,34069
16260,51654
157842,59480
157857,-1
157857,33855
157841,20011
157857,31260
157555,40413
157842,6605
157857,29399
157863,4251
157870,59480
157870,7380
157857,8553
157875,20011
157857,59941
157774,6854
157774,0
157880,51654
152405,7454
157774,46212
110190,11085
157875,4854
157875,26034
157842,7217
157870,59952
157894,51654
157894,59952
157842,7747
157842,13609
157870,29399
157902,59952
157902,39194
157536,59291
157870,51494
157842,3414
157345,45343
157345,58581
157842,59960
157907,3762
157914,3762
157432,24071
157922,51654
157922,6586
157914,30278
157922,54247
65706,41602
153632,41602
157928,34148
157928,22603
157928,18748
157928,19561
156188,41602
157907,500
151961,19561
157922,51367
157943,55400
157943,8068
157943,38200
157928,59480
157928,56655
157922,1683
157902,34380
157928,1033
157902,1033
65706,34380
157922,21114
157943,59480
157914,7167
157958,56655
157943,14510
157958,47042
157958,6605
157970,50987
157970,14510
157970,7422
157970,59994
157968,17261
157958,213
157958,0
157968,41602
157970,13565
139812,1338
157990,42132
157990,54164
157990,23860
157990,52114
157964,4251
158003,25760
157991,13565
157991,611
157991,11982
157926,25446
157968,53019
157926,4854
157983,2431
157968,18911
157922,4854
158003,4251
157933,4854
157983,31267
157983,16929
157983,20011
158029,5512
86554,60022
157328,60023
157922,3792
158029,53019
149713,59938
158043,60025
157984,20335
139812,24392
157984,37122
158044,31267
158043,8452
158054,2431
158052,935
158052,10422
158052,1338
158052,51654
158049,6605
157943,21030
158052,57792
158054,10422
158054,53141
158052,2471
158068,11107
158052,11107
158052,6398
47558,54906
157943,45343
158073,906
158052,31260
158052,39194
158080,8553
158068,32353
157477,59134
158052,2107
158068,935
158052,5433
157692,59584
158090,51654
158095,-1
158095,60053
158052,57164
158097,57164
158095,500
158100,500
158097,897
158100,16929
158100,60059
158097,60059
158118,36589
158003,59999
158118,30278
158097,12129
156549,59999
157343,58002
158120,59975
158097,31260
158120,46605
158052,-1
158052,0
158112,57164
158043,38200
158054,57164
158029,3991
157705,30124
158139,57164
158139,0
157343,31260
158139,59999
158052,4722
157650,60080
158052,3991
158049,52606
157960,57164
158092,5084
157287,39916
157287,0
158156,57219
88116,40413
157960,3762
154604,40451
158134,36589
157968,15425
157991,0
158097,42616
158134,1554
158179,45331
158052,30444
158179,59999
158180,51654
158179,36589
158097,1093
158180,4854
158182,4251
158180,20011
141708,60102
158139,1093
158197,7380
158197,60111
158197,33721
158195,6457
158052,19295
158109,60117
158195,57164
158197,6145
158203,57164
158197,59729
158203,4251
154824,59551
158198,4251
158197,31260
158211,4
158097,34364
157984,59995
157870,60121
158211,50366
157958,55918
158217,60125
157870,34069
158052,5555
158195,60125
88365,60128
157831,60130
158161,60125
158211,60132
119662,22685
148120,59305
148120,0
158109,31260
158211,34148
158052,60125
158211,57846
158243,60125
157991,31260
158211,60125
158243,1625
158211,31260
158247,348
158243,31260
158251,4
158245,886
158090,58517
157287,46338
10103,60151
158260,57164
158090,33869
158251,0
158260,36589
158260,59999
158260,36473
158260,6314
158260,28718
158247,55400
158277,52413
158277,55400
157458,60160
158278,55400
158251,59975
158197,6314
158293,33021
158293,7167
157458,59999
158243,866
158255,38200
158243,855
158243,29020
158309,55400
158260,60096
157458,60176
158315,7422
158251,6294
158231,611
158251,57814
158260,60125
158260,0
158245,59564
150807,7167
158328,6586
158293,60189
158311,59999
158311,60125
59152,60191
157458,20335
140353,1845
140353,0
59152,41085
158328,51654
158197,4854
158340,60199
158354,31234
158353,60199
158354,57164
158359,4828
158359,14294
158359,53019
158353,4
158359,45343
158359,26120
156979,10869
157536,60212
157536,31260
158373,60125
158373,59999
158052,27161
54536,60210
158373,4251
158335,51654
158382,33869
158335,45331
158383,60217
158382,8029
158359,31260
158052,47
158243,13550
158359,20011
158393,24028
158397,-1
158397,39194
158397,4082
158397,9714
158397,60230
157536,213
46366,307
158404,58513
158404,36039
158404,935
158404,38676
158382,60231
158393,60232
158407,57762
158404,60236
158407,57164
158404,51654
158417,17435
158404,9202
158404,14372
157655,59800
158417,58443
158423,57164
158417,59999
158311,60245
158407,59999
158407,8924
158407,57792
158423,18218
157522,60249
158435,27400
158436,7422
158417,1324
158447,6605
158373,1996
158453,-1
158453,20427
158453,31101
158447,6384
157458,15162
158447,6586
158430,58443
157771,60275
158472,7380
146771,6415
158475,51654
5705,45866
158475,13156
158475,51811
158475,54833
158393,60281
158472,57164
158475,57164
157840,59939
158483,57164
158494,57164
158496,6294
158496,41381
158483,60290
157840,31260
158494,213
158494,0
158436,57164
157458,19295
158483,11246
158475,60125
158494,8675
158500,53019
158472,59939
158523,16929
154498,60303
158534,57164
158535,8553
158534,34069
158535,52949
158156,31543
158156,28988
158534,15163
158475,15163
158535,172
118740,60307
158475,58443
132576,19141
158447,26494
158475,7575
152405,25936
146498,25936
148970,25936
117496,60320
158534,483
158567,56691
158567,57164
118740,51367
158569,9046
118740,628
158569,10445
158569,31260
158483,60324
158576,11982
158534,60326
49995,60326
158567,1996
158591,29270
158591,31260
158534,1996
158591,57164
158591,56691
158591,1996
158591,0
158569,39017
158603,57164
158603,18930
158156,46347
158602,18930
158156,10445
158591,18930
158618,57164
158615,31260
158417,1996
8093,1130
158629,33869
158631,57164
12189,686
12189,0
158634,13609
158054,5084
156970,37849
158640,57792
158633,22685
158639,53019
158639,57164
158638,6909
158640,53019
158591,2626
158640,26365
158640,56655
158640,60361
158640,46849
158156,60364
158535,25571
158615,44933
158640,60366
158640,60125
158640,36853
158640,60371
158639,34393
142779,29526
158640,18659
158640,50987
158584,32523
158640,45167
158640,60381
158640,60390
158567,58443
158640,60395
158650,60125
158624,33869
158640,26621
158640,60403
24828,26621
158640,60412
157943,1725
158640,2533
158640,60418
157531,25240
158640,41618
158640,902
158634,57164
24828,52949
149010,60431
27686,45866
27686,4722
158642,611
158716,2234
158715,6605
158715,56691
158715,10445
158715,58040
158634,4854
158716,4854
158716,51654
158634,3530
158624,4854
158715,8434
157531,58002
158744,57605
158706,53019
158744,1204
158745,55400
158713,572
158745,11982
158745,57792
158756,57164
158756,6909
103897,60472
103897,0
158715,0
158763,23144
158763,-1
158763,0
937,6909
158754,10445
158768,57164
158716,16247
149010,7454
99445,52107
153640,47
158744,18681
158779,9046
158779,4854
65294,25192
158775,7422
158768,16929
158789,2021
158791,13873
158781,0
158790,57164
158707,60125
158779,58581
158791,57164
158791,23837
158800,2620
158789,53019
158802,30527
158781,14372
158768,58443
158819,935
158640,38839
158779,30278
65294,60510
158836,46212
158836,55400
158836,11727
158836,60510
158789,38200
148263,6909
158848,18974
158779,9007
9200,10445
9200,0
158852,1852
158848,46347
158779,8434
158852,3660
158845,34614
158848,257
158781,22685
158781,14510
40285,60538
158853,53019
158848,59768
158869,20294
158869,56691
158869,4854
158768,4854
158791,31267
158869,12230
158887,3762
158887,18930
65294,43990
158756,51654
158847,46461
65294,6621
152745,46787
158869,6621
158869,6294
65294,31260
158848,13743
158908,29020
158640,40984
158716,60408
158887,42155
62948,60562
158919,26034
158908,31260
158929,20294
158929,45331
158716,31260
158791,60125
158936,3965
158847,10869
158936,6909
21300,6909
158947,15389
158947,42031
4,60582
158947,30527
158954,19561
158947,1683
158956,26719
158960,38200
158962,19561
149708,46605
149708,28718
158965,28718
158962,34302
158962,25026
158954,46461
158956,34148
158981,27861
158981,57164
158981,40724
158981,56691
158981,6586
158954,6586
158988,27861
158960,34148
158988,55400
158965,18930
158917,34183
158994,4
158956,715
158981,7178
125796,4793
125796,0
158779,2234
159007,57164
158293,6720
159008,57164
159007,59938
158954,12230
159008,50440
158954,855
158954,60569
158779,6564
159023,2021
159008,3965
159023,11982
158640,11502
159008,59304
159007,29399
158954,3965
158836,60619
159041,11828
159044,45762
158836,5512
159041,27114
158638,60622
89552,60628
158845,29399
81427,60633
158638,31260
159007,60634
62948,45343
59387,7431
159079,44705
159079,29029
158947,57504
159079,51654
159096,5512
159096,-1
159096,39236
159096,60884
159096,56014
159095,17085
159095,54247
159096,51654
159096,8553
159103,57164
159107,-1
159107,58985
159095,2021
158640,38964
144948,60645
159111,2021
159115,57164
159115,19561
159095,34200
159115,0
59387,27161
159119,6947
159115,54328
158043,59151
159115,57792
159103,611
147109,11982
159140,57164
159140,60653
159140,10445
159140,0
159145,57164
159146,7422
159151,56691
159096,60662
159148,32399
19203,33031
159140,4099
159007,213
159007,0
159151,46461
159151,56655
159146,39194
159160,56691
159096,47
159063,60445
159164,6617
159115,60189
159063,48260
159151,60189
159151,60539
70223,4722
159111,36173
70223,54247
70223,48260
159160,4854
159160,48260
159115,22382
159185,4251
159185,36589
159193,5039
159196,22760
159196,9113
159193,36589
159146,29399
159196,12828
159103,60539
159193,15072
159115,1996
159193,60445
159204,17692
159207,34614
159192,6398
159211,987
159211,60557
159207,11982
159207,53963
140999,60689
159207,31260
159223,5512
159223,16929
60544,60696
60544,0
40738,20548
3851,0
159232,47
159230,897
159232,4251
159193,15183
159232,4854
159206,7422
159103,4854
158779,213
158779,0
159243,4767
159231,12828
159193,5512
159243,15211
159248,46212
158779,60711
159248,9479
159248,4752
119380,60710
159248,60717
159248,855
159248,715
107503,60712
89266,19033
158836,60720
159223,4854
159267,6605
159267,5512
159267,4854
159267,57164
17976,23081
119380,45343
159267,7585
159267,3414
159193,60733
159283,-1
159283,13335
17976,25936
17976,27161
158613,39669
159274,60125
159283,57164
159248,57164
158960,8553
159295,9433
159238,58448
159231,59999
159151,4484
159232,58315
158763,60750
159231,46982
159232,28718
159317,60445
159317,56691
159317,46982
159248,35590
159286,18930
159151,20011
159317,18930
159317,57164
159232,60756
158763,27208
159331,47212
17976,45866
159331,56691
159331,0
159267,56691
159267,0
159267,11982
159331,9113
159338,58748
159338,57164
159317,26114
141317,6294
40285,60762
159338,31260
159283,53019
159317,60125
159286,60767
159331,20812
159338,53019
159373,56691
159373,46461
159373,1921
137520,16411
159373,7733
159267,33533
159373,11982
159373,31260
159373,9113
159385,5512
159385,4057
159385,20335
159383,12828
159295,1093
159295,9113
99606,25476
159267,12691
159338,60802
159401,11982
159373,1512
159383,31267
159267,1093
159409,34148
19006,58553
159331,32353
159373,22685
159435,6605
81330,43892
159435,29029
159435,13504
159435,23496
159435,60823
159435,57164
159435,6586
159331,8709
159453,60831
159435,60834
159435,8618
159411,6605
159435,59582
159435,60837
159435,19561
159435,56691
159435,20193
159465,57164
159468,57164
159468,9113
159232,41505
159453,57164
159453,60839
159373,60844
159503,1343
159503,55400
158779,60861
158602,60860
159503,5146
159503,0
159502,56655
159507,50987
158779,60865
159232,60860
159502,58568
159502,0
156181,7519
159514,22888
155488,4767
159267,29882
159514,48066
159514,60875
159529,60125
158602,60720
159502,6586
159502,40679
155431,60891
159529,30396
159528,4217
159465,21568
159546,54247
159373,54247
159373,356
158779,60905
156382,52108
159514,56219
159338,45614
158779,23460
159554,60720
159529,18930
159554,60875
159554,9113
159554,60445
159572,6605
159572,5084
159572,56736
159572,51654
159507,7649
159572,60945
159502,21568
155488,60943
129152,47302
159572,57164
159593,-1
159593,12129
159595,56655
159595,51654
159595,26494
159593,172
159601,56655
159572,31963
159595,4484
159572,53348
159601,60125
159616,4767
159595,33098
159616,6605
159595,8553
159623,6118
159623,4767
159623,21360
75144,60971
159267,24028
159103,60125
159626,60900
159637,28988
159595,60720
155488,28329
159595,18930
159644,11727
159644,28718
42639,60997
80034,60999
58764,3769
159662,57164
159662,56691
154448,61010
159662,25476
159668,56691
159668,9113
159501,611
159668,2752
159668,57164
159668,27067
159681,57164
159681,51654
158845,57792
159637,61021
159681,935
159691,31267
159691,4251
159691,47
159691,51654
159662,1928
159691,56691
129152,61043
159633,4251
159691,60809
159691,3965
159633,34148
159697,3965
159662,60125
159697,611
159697,60445
116730,60812
159729,51654
159633,11732
159572,1996
159729,3965
159614,3965
159373,-1
159373,0
61394,9113
159729,20065
159729,12828
159681,33869
159740,51809
159691,-1
159691,0
159646,47297
159691,4898
159754,6605
159754,13609
159691,3249
159754,26494
159754,51654
159754,1093
158393,15397
159668,20548
144042,60891
158845,3249
159754,13181
159754,36039
61394,57177
159772,57164
158845,6398
159779,19033
159779,31684
159754,3963
159772,906
159779,6947
159772,6947
159770,16282
159691,17320
159789,3965
159787,40862
159789,42031
159792,44898
159791,18930
159792,6718
159792,60510
159789,31260
159804,38200
159804,172
159810,9007
159813,25936
159813,3660
159810,56691
159810,0
159813,56691
159813,60758
150045,25936
159813,60084
159637,58658
159637,0
159810,10563
159810,1921
159824,57164
159810,35809
158311,60758
159820,57164
159830,6617
158311,47
20204,34092
159824,22685
157703,61204
159810,2366
159810,8553
159810,1512
159846,55783
159260,54691
159846,58985
159846,0
159824,9506
159813,29558
159804,13258
159804,61231
159813,61233
159860,56691
159860,47555
159860,4251
159864,22685
159787,53019
159813,34614
159863,61245
159863,53019
157964,9267
159863,34014
159870,30625
159870,51654
159870,1093
159872,23
159870,57164
159885,16929
159885,51654
159884,2021
159885,44705
159884,20011
4274,57164
159813,31260
159381,7013
159885,41381
159870,20011
159880,2021
159904,4251
159904,9514
159813,42841
159884,41381
84455,61269
159877,1996
159911,25936
159912,53019
159881,3852
159912,9514
159885,4572
159870,4854
159912,57164
159920,3762
159920,4854
159877,35490
159926,4854
159929,4767
159881,31599
159912,9059
159260,53019
159929,3965
159885,31267
159943,61278
74155,41924
159938,30527
159772,34364
159951,-1
159951,42990
159951,63118
159951,50733
159813,36473
159957,57164
155645,61188
159938,51770
159938,0
159957,61315
118886,10080
159964,31260
159964,7422
159964,56691
159964,46461
159964,30396
159964,25936
159943,34148
159964,57164
32578,20840
32578,31260
159964,60545
159964,6605
159976,42031
159976,2366
159976,44705
159964,6586
159957,51654
159957,213
159813,33
159976,36173
159976,36055
159991,26273
159964,18098
159994,7757
159994,58783
159994,987
159976,3965
159964,34339
159964,0
159976,57164
159994,57164
151527,61358
159994,32008
159976,42450
158535,0
159988,18179
159872,22493
159976,61261
159964,22493
160018,53019
83331,61369
159976,61371
160018,9113
160027,61378
159976,11246
160031,9113
160018,46461
160031,9433
159976,32447
159260,61287
159976,657
160041,13584
160041,15389
160049,61261
160049,30695
156508,3309
159872,21172
159976,5149
125510,61400
160062,1204
160066,1204
160066,51654
160049,40276
159976,27161
160066,52949
160066,44705
160068,51654
160049,27161
160066,21030
159951,35809
160068,48615
160068,28940
160066,3965
160086,-1
160086,58508
160049,16467
160066,17036
159964,46409
159964,1204
159260,46409
94164,61416
152802,58581
94164,34148
160068,1204
6268,45675
160097,47927
160097,56719
159964,61424
160049,11827
160107,16175
160107,1921
160107,20011
159964,58306
158779,17036
125783,3119
158848,4484
160128,51770
160128,57164
160128,13609
160129,3446
160129,6617
160068,9113
160129,0
160128,61176
160128,12905
158845,53044
160142,61361
159160,60663
160142,58748
160128,9113
160151,56691
160151,7422
160151,9113
160151,13866
160158,57164
160068,3414
160158,60445
160151,57164
160158,51367
127735,20065
160158,29526
160167,48260
160167,0
160167,19699
160167,10037
160173,57164
156241,48260
160142,61345
160167,9113
160171,7860
160129,4362
160129,53697
160129,987
160185,61481
160185,13597
160185,11277
160173,34364
160185,61391
160191,47555
160191,4251
160191,34608
160129,31260
160129,21360
160197,31260
160197,4
160200,61487
14183,61490
160200,61261
160201,1130
160185,60812
160215,4251
160129,33478
160215,53019
160129,28988
160215,57164
160129,6718
160129,4365
160129,46813
160234,1204
160200,29390
160239,22382
160239,12828
160239,61371
160185,32353
160239,57164
160239,20548
160239,61508
160128,12068
160252,31267
160254,4251
160251,12828
160129,34148
160250,9852
160258,9113
160128,50424
160262,-1
160262,30514
160258,50424
160128,13181
160234,32353
160268,23901
160258,30026
160271,47555
160269,6586
160171,9433
160277,9113
160277,9433
160250,30551
160066,0
160277,13609
5356,30278
160066,46813
160290,11982
160290,60445
160104,17297
160293,61544
160271,60445
160293,31260
160304,60084
160303,10422
160303,7422
160303,57164
160066,2366
160254,61554
160304,57164
160293,1352
160318,20065
160318,34613
160318,53568
160308,45614
160326,6617
160308,3762
160086,61561
33851,1996
160318,44767
160251,53019
160251,18006
160326,9059
160326,25612
160326,53019
160337,11732
160326,1147
160304,23890
160086,1287
160337,60445
160318,3965
133302,58745
160354,19295
160354,537
160354,48959
160363,4767
160362,31502
160358,4854
160318,50055
160318,0
103840,26494
160368,3965
160368,44705
124341,39690
160368,36173
160370,61408
160370,3965
160377,61408
160326,906
160368,44767
160387,16898
160368,51654
160387,213
160368,13609
160363,19628
16165,19628
160293,9046
160387,9865
16165,934
160362,53846
160368,19295
160368,22390
160368,22685
160408,27861
160410,1204
160410,51654
160277,20548
160418,27861
160326,20548
160411,12828
160326,6801
160411,23981
160423,1204
160423,12828
160377,34148
160435,11828
160410,31267
160411,9007
160410,43527
16165,61345
160455,9113
160461,25936
160460,34148
160460,60906
160460,57883
51429,19141
160440,6883
156518,3044
16165,61631
160481,15389
160473,12828
160481,56691
160481,52610
51429,31260
160440,7519
69242,52610
62053,52610
160488,2021
160500,26517
160455,13181
160503,13181
160363,21030
160510,31267
160510,934
160510,50987
134486,61649
160488,57164
160510,27178
160510,3965
160522,28988
160524,28988
160410,3965
134486,58443
160510,61658
157555,61659
160510,58443
66138,61661
160326,9113
9081,31260
160524,61231
160537,11982
160537,11575
160545,32723
160545,20011
160545,855
160537,32723
160492,39059
160524,49838
160492,28038
160492,44395
112227,19141
112227,10037
160561,7043
160561,60833
160560,1996
160545,53348
160560,57164
160561,51654
160545,52949
112227,16929
160545,16929
160560,4767
160561,33478
160545,2641
160573,34364
125673,61686
160370,48260
160577,61688
151360,61659
160580,27332
160370,56214
160593,12828
28651,61659
160545,57164
126965,61695
160545,13565
160440,46588
160602,4217
160602,42031
160609,0
152392,61700
160589,3965
160602,3965
160589,24028
160618,5668
160593,18930
160602,26494
160618,9433
160522,59134
160545,58315
160618,6605
160628,542
147778,34394
160628,22685
160618,57792
160522,2366
160602,20011
160632,18907
6395,25936
160632,38200
160522,10445
160589,8434
148263,45614
160545,6415
160628,3965
159146,40472
51670,10885
160655,-1
160655,11636
160655,61731
160655,7744
160655,40711
160655,88854
160655,62545
160028,34364
160668,3965
160668,29270
159146,60756
160673,-1
160673,4152
150411,29020
160675,20294
160673,6605
160675,58581
160675,51654
160675,61745
160618,3965
160689,51494
160689,7043
160522,16929
160675,0
160700,7748
160028,61753
160705,31267
160681,3965
160675,9506
160683,11575
160683,5512
160705,53019
160705,27114
160705,3965
160683,18930
160380,53019
160683,13609
77009,61659
160689,7243
160726,22685
160591,35841
121411,56193
160732,5050
160732,23901
160726,11982
160591,1204
152392,61075
160732,27161
160732,33369
160726,51654
160740,935
160740,48260
121411,11828
121411,27161
160740,61766
160590,37635
160720,19295
160700,19295
160740,10208
160726,3965
160754,3965
160754,32455
160757,4217
160757,59134
160754,24028
160740,33869
160763,9113
160672,3309
158435,61543
159595,1512
160773,11982
160771,38200
159595,2366
159595,38200
160782,61727
77009,9113
160787,61727
139377,-1
139377,0
160787,9113
159595,3852
160787,47566
160787,190
160789,36006
160787,55399
160754,33533
160794,7748
21907,2406
21907,0
64449,47065
160807,23901
133159,61819
160787,40350
160809,11277
160807,56193
160757,44767
160787,61408
113295,37122
160809,37122
64449,0
160787,1343
160823,6586
129292,10563
160794,36173
113295,11246
160820,3965
160809,3762
160844,13156
160844,28988
160844,58748
160820,61843
160823,18930
160787,3084
114352,61845
160844,8029
160823,36853
160763,61852
114352,22413
114352,935
160807,13550
17650,61855
144474,61659
160754,57164
160754,60569
160370,60569
160876,57164
160876,15389
160876,34148
160876,53348
160370,58443
160892,18930
160892,16175
160896,13612
160896,34613
160809,10869
160876,9113
160906,4767
160905,611
58630,61885
159146,29020
160906,31418
160876,31418
160876,213
160876,0
160876,47
160876,28718
160892,36173
160754,31418
160913,34148
160906,4854
160922,26979
160922,3762
160922,11575
160655,61852
159103,61852
160922,12828
72079,61895
160922,6586
160922,58748
160932,2021
160906,0
160932,4722
160947,4251
160946,58748
160947,4712
157429,20299
160876,22493
160957,51654
91527,34364
156201,61852
160892,19295
160947,25391
160941,2021
160932,3965
160922,61908
16025,7431
160965,46461
160905,60756
160965,9113
160957,25391
160957,3965
160947,61908
160973,23901
160913,3965
160947,5039
160973,6586
160985,20294
160986,23901
160986,51654
160991,4767
160965,45343
160965,0
160985,9506
160991,3965
84278,33869
160991,31418
160986,58415
160986,58970
160986,42625
160967,31418
160985,26034
160957,9113
160991,44767
161003,6617
161003,5512
160905,3762
160973,9113
160991,58581
161003,9113
160985,9433
160591,56193
161003,3965
161003,36173
161022,6605
161031,51654
161031,5555
161022,57164
161022,11828
160985,13815
161031,3762
160985,8029
161022,31418
161043,41602
160913,44081
161058,7146
17568,19141
161058,7519
161059,34336
161059,6559
161031,59134
161059,38200
161059,29020
161059,50987
156812,8434
161080,34614
161083,25936
160941,6586
147996,32008
160985,61983
135766,61852
96947,61852
161099,26979
161099,44705
161099,51654
161108,-1
161108,25052
161108,12629
80136,61167
60580,61167
159008,61167
159008,0
95407,61167
158908,61852
154794,61852
161119,51654
161119,2429
161122,611
161122,53019
161099,44767
161122,11982
161124,22382
46610,62001
147996,43892
161099,8029
161132,60758
160185,49297
161099,29020
161099,26034
161031,7167
46610,43892
161149,13805
161149,44705
161149,0
161149,34175
161149,31260
161058,213
160985,28351
161099,27161
161058,2983
161124,1204
161166,987
161166,213
161166,51654
161173,62018
