Id,Score
145680,2
145681,1
145682,-1
145684,4
145685,2
145687,3
145688,3
145690,15
145691,3
145692,1
145693,4
145695,1
145700,4
145701,8
145704,13
145705,0
145706,2
145707,0
145708,0
145709,3
145710,0
145711,0
145712,0
145713,0
145714,0
145715,0
145716,0
145717,0
145718,0
145719,0
145721,0
145722,10
145723,2
145724,0
145725,26
145726,12
145734,5
145736,2
145737,2
145738,18
145739,4
145740,0
145741,2
145742,1
145743,0
145748,0
145749,4
145751,41
145752,11
145753,-4
145754,12
145755,7
145756,1
145758,65
145759,13
145760,5
145762,3
145763,10
145764,1
145765,0
145766,1
145767,5
145768,10
145769,10
145770,3
145771,1
145773,4
145774,4
145776,0
145777,1
145778,3
145779,1
145781,0
145782,5
145783,2
145784,46
145785,5
145786,4
145787,6
145789,-2
145790,7
145792,6
145793,3
145794,1
145796,0
145797,18
145798,1
145799,3
145801,7
145802,1
145803,3
145805,5
145809,2
145810,2
145811,3
145813,2
145814,4
145815,4
145816,1
145818,9
145819,1
145822,0
145823,9
145825,9
145828,0
145829,1
145830,2
145831,1
145832,14
145833,2
145834,28
145835,1
145836,4
145838,1
145839,2
145840,4
145841,2
145842,2
145843,7
145844,2
145845,3
145846,0
145847,1
145848,1
145849,1
145850,1
145851,1
145852,11
145853,5
145854,0
145855,0
145856,24
145858,7
145860,30
145861,4
145862,4
145865,15
145869,11
145870,7
145871,0
145872,1
145873,1
145875,1
145877,2
145878,12
145879,0
145881,6
145882,3
145884,0
145885,0
145889,0
145890,0
145891,1
145893,-1
145895,1
145896,4
145897,27
145900,16
145901,2
145902,1
145903,1
145905,217
145906,2
145907,6
145909,1
145912,5
145913,19
145914,20
145916,1
145921,1
145922,1
145924,8
145927,0
145930,17
145933,2
145936,5
145938,0
145941,19
145942,6
145943,9
145944,42
145947,0
145949,4
145950,4
145951,3
145952,12
145953,0
145954,2
145956,1
145958,8
145961,9
145963,1
145967,0
145968,9
145970,1
145971,7
145973,11
145974,6
145977,2
145978,0
145979,0
145980,7
145981,5
145985,1
145987,8
145988,5
145990,5
145991,6
145992,2
145993,1
145994,4
145995,5
145996,1
145997,2
145998,2
145999,15
146001,7
146002,3
146003,11
146006,1
146009,5
146011,2
146012,21
146016,3
146017,0
146018,5
146019,-2
146020,5
146021,17
146022,1
146023,1
146024,21
146025,-1
146026,4
146027,3
146028,2
146029,4
146030,3
146031,1
146032,1
146033,24
146035,4
146038,0
146039,1
146041,2
146042,0
146044,1
146045,6
146050,1
146052,1
146053,13
146054,6
146056,0
146058,8
146059,1
146063,1
146064,-1
146065,2
146067,3
146069,3
146070,12
146073,2
146074,6
146075,8
146076,5
146077,4
146078,10
146080,4
146081,1
146082,1
146083,0
146084,0
146085,3
146086,5
146087,2
146089,5
146093,-2
146094,1
146095,2
146098,5
146099,14
146100,1
146101,0
146103,1
146104,1
146105,5
146108,2
146109,1
146110,0
146111,3
146113,1
146114,1
146115,1
146117,3
146118,6
146121,1
146123,3
146124,0
146126,1
146127,46
146128,57
146129,3
146130,79
146131,1
146133,29
146134,11
146135,1
146136,18
146138,2
146140,19
146141,1
146144,3
146146,0
146147,4
146148,0
146149,0
146150,3
146151,1
146152,3
146153,1
146154,9
146155,1
146157,5
146158,0
146159,0
146160,19
146161,3
146162,3
146163,1
146164,0
146165,1
146166,3
146167,3
146168,7
146169,2
146170,4
146171,11
146172,-1
146173,2
146174,4
146175,-1
146177,4
146178,18
146179,2
146180,34
146181,1
146184,2
146185,0
146186,0
146189,2
146190,1
146194,2
146197,0
146213,3
146214,1
146215,2
146216,1
146218,1
146219,1
146221,2
146222,4
146225,2
146227,0
146228,3
146229,2
146230,0
146231,1
146232,4
146234,2
146238,8
146240,0
146241,3
146242,1
146243,8
146246,2
146247,5
146248,4
146250,3
146253,0
146254,0
146255,65
146256,26
146258,2
146259,6
146262,9
146264,20
146265,17
146267,48
146268,21
146269,1
146270,0
146271,1
146272,0
146274,2
146275,4
146276,6
146277,4
146278,1
146279,7
146280,2
146282,1
146283,19
146284,7
146285,67
146286,6
146287,2
146289,1
146291,13
146292,12
146294,7
146297,8
146299,3
146301,1
146302,4
146304,2
146305,4
146307,1
146308,5
146310,4
146312,4
146315,1
146316,0
146317,3
146319,6
146320,3
146323,2
146324,13
146326,-1
146328,8
146331,1
146335,0
146347,1
146348,6
146349,0
146350,1
146352,3
146354,3
146355,1
146356,1
146358,0
146359,14
146361,0
146362,1
146363,1
146366,0
146368,3
146373,0
146376,18
146378,0
146379,26
146381,0
146382,11
146383,6
146384,17
146385,34
146386,0
146392,1
146393,0
146395,0
146396,1
146397,41
146398,2
146399,23
146403,8
146405,1
146408,16
146410,32
146411,4
146412,4
146415,4
146416,-1
146417,2
146418,14
146419,3
146421,4
146422,4
146423,11
146424,0
146426,2
146428,-1
146429,1
146430,7
146432,2
146433,6
146435,4
146438,0
146439,1
146440,0
146441,-1
146442,4
146443,2
146444,6
146447,-2
146448,2
146449,11
146450,0
146451,6
146452,1
146454,1
146457,1
146458,-3
146459,0
146460,2
146461,0
146463,9
146465,1
146466,-1
146467,1
146468,4
146469,13
146470,-1
146471,31
146472,22
146474,0
146475,5
146477,3
146478,1
146479,5
146480,14
146481,7
146484,0
146485,-1
146493,2
146494,1
146498,7
146501,1
146502,2
146505,2
146506,-3
146507,1
146508,25
146509,1
146510,27
146512,7
146513,2
146514,5
146516,2
146517,-1
146518,1
146523,-1
146524,0
146525,4
146526,-1
146527,1
146528,22
146530,5
146531,3
146532,1
146533,1
146534,1
146536,5
146537,4
146538,0
146540,3
146542,4
146543,5
146544,6
146546,1
146548,0
146549,-3
146550,26
146551,4
146552,2
146553,21
146554,2
146555,1
146556,4
146557,15
146558,6
146560,2
146562,0
146563,2
146568,19
146569,6
146570,7
146571,18
146572,21
146573,5
146574,3
146575,4
146576,1
146580,1
146583,13
146584,11
146585,29
146586,21
146587,2
146588,17
146589,1
146590,3
146591,1
146593,26
146594,2
146597,4
146599,6
146603,19
146606,3
146615,4
146617,10
146618,5
146621,1
146622,1
146624,3
146625,-2
146626,1
146630,1
146633,30
146634,7
146636,52
146637,3
146638,3
146639,2
146641,43
146642,20
146643,2
146645,1
146648,10
146649,0
146650,1
146651,2
146653,14
146657,1
146660,4
146662,3
146663,6
146664,13
146665,9
146667,2
146668,1
146669,2
146673,3
146678,4
146682,4
146687,6
146689,6
146690,7
146692,19
146693,2
146694,21
146695,6
146696,6
146698,3
146699,4
146702,0
146704,1
146705,1
146706,0
146707,4
146715,4
146716,13
146717,2
146718,4
146719,2
146720,4
146721,4
146722,10
146725,0
146727,1
146728,1
146729,1
146731,1
146732,0
146735,-2
146736,2
146737,5
146738,0
146739,1
146740,8
146741,2
146742,1
146743,2
146744,0
146745,2
146746,0
146747,0
146748,12
146749,1
146750,1
146751,4
146752,7
146753,5
146754,4
146755,6
146756,5
146757,2
146758,1
146760,11
146761,9
146762,1
146763,0
146764,0
146765,7
146766,1
146767,13
146770,2
146771,11
146772,1
146773,14
146774,1
146776,0
146777,3
146778,0
146779,0
146780,14
146785,3
146786,12
146787,3
146788,3
146789,6
146790,1
146791,2
146793,3
146799,15
146810,5
146814,5
146817,7
146819,5
146820,2
146821,12
146822,1
146823,14
146824,12
146825,0
146826,2
146827,5
146829,4
146832,7
146833,13
146834,4
146838,-2
146839,2
146840,3
146841,2
146842,1
146843,3
146845,2
146846,3
146848,15
146850,1
146851,14
146852,1
146854,3
146855,5
146856,1
146857,2
146858,2
146859,0
146860,20
146861,0
146862,10
146863,0
146865,9
146868,2
146869,5
146870,5
146871,1
146873,13
146874,3
146875,1
146876,7
146878,1
146880,4
146881,11
146882,0
146884,13
146885,2
146887,-2
146889,1
146890,4
146893,5
146895,5
146897,6
146898,5
146899,6
146902,4
146904,2
146905,1
146906,0
146907,0
146909,9
146918,9
146924,3
146925,2
146927,2
146928,1
146929,4
146930,1
146932,4
146934,2
146935,0
146937,1
146938,1
146939,1
146940,4
146941,5
146942,3
146943,6
146944,2
146945,8
146946,3
146947,0
146948,2
146950,0
146951,6
146952,2
146953,-6
146955,1
146958,5
146959,14
146960,3
146961,0
146962,1
146963,6
146967,4
146969,1
146972,1
146973,1
146974,0
146975,1
146976,1
146977,2
146978,3
146979,11
146981,0
146983,2
146985,3
146987,4
146989,2
146990,2
146991,6
146992,1
146993,2
146994,1
146995,3
146996,12
146997,-1
147001,8
147002,2
147005,3
147006,3
147009,3
147012,1
147014,14
147015,4
147018,4
147020,1
147023,0
147024,0
147025,0
147026,1
147027,1
147028,0
147029,1
147030,3
147031,5
147032,3
147033,5
147034,0
147035,1
147036,12
147037,1
147038,1
147039,1
147040,6
147041,2
147042,1
147043,2
147044,6
147045,2
147046,6
147047,41
147048,-1
147050,4
147053,7
147055,84
147058,9
147059,107
147060,3
147061,0
147062,8
147063,2
147064,7
147066,28
147068,2
147072,4
147075,81
147078,0
147080,57
147081,2
147082,4
147083,1
147084,1
147085,5
147086,1
147087,1
147088,4
147089,18
147090,4
147091,0
147092,6
147093,21
147094,2
147096,1
147097,4
147098,2
147101,0
147102,1
147103,3
147105,2
147108,0
147109,1
147110,0
147111,62
147112,26
147113,3
147114,5
147116,4
147120,49
147121,4
147122,1
147123,6
147124,1
147126,4
147128,11
147129,15
147130,2
147131,3
147132,29
147133,0
147134,98
147135,2
147136,6
147138,21
147139,14
147140,4
147141,2
147142,84
147143,0
147144,1
147145,2
147149,5
147150,4
147151,-1
147153,3
147154,2
147156,0
147157,4
147159,2
147160,2
147161,1
147163,1
147166,1
147167,5
147168,5
147169,1
147171,0
147172,2
147173,12
147174,0
147175,6
147176,4
147177,2
147178,0
147179,4
147180,1
147181,-1
147182,5
147183,3
147187,1
147191,3
147192,1
147193,4
147196,1
147197,2
147205,38
147206,2
147207,55
147208,0
147209,0
147212,3
147213,2
147214,26
147217,1
147218,2
147220,1
147221,2
147222,13
147223,3
147224,3
147227,39
147228,14
147230,2
147231,0
147234,1
147235,2
147236,4
147240,-1
147241,3
147244,2
147249,9
147252,40
147253,56
147254,2
147255,0
147258,40
147259,3
147260,1
147261,3
147262,2
147263,11
147271,12
147273,4
147276,1
147278,0
147279,-1
147280,8
147281,0
147282,0
147284,0
147286,1
147287,15
147289,2
147290,4
147291,1
147292,6
147293,4
147294,2
147295,0
147296,11
147297,5
147298,-1
147299,0
147300,-1
147301,3
147303,0
147304,2
147305,1
147307,7
147308,3
147310,14
147312,0
147314,2
147316,0
147317,0
147318,0
147320,4
147321,5
147323,2
147324,4
147326,0
147327,3
147331,1
147332,5
147334,1
147335,0
147336,9
147338,2
147339,1
147340,1
147341,6
147342,13
147343,12
147344,0
147345,5
147346,2
147347,1
147350,19
147353,2
147354,0
147356,3
147361,3
147363,3
147366,4
147367,0
147368,7
147369,2
147373,3
147375,4
147376,3
147377,3
147378,3
147379,0
147380,8
147381,11
147382,12
147383,4
147384,0
147385,1
147388,1
147390,3
147391,0
147392,0
147394,3
147395,1
147396,1
147397,3
147398,3
147399,5
147400,2
147405,2
147407,2
147409,3
147410,1
147411,1
147412,2
147413,2
147414,2
147415,9
147416,8
147417,0
147418,1
147419,4
147420,1
147422,1
147423,35
147424,1
147425,1
147426,0
147427,0
147430,9
147433,6
147436,31
147437,0
147443,2
147445,9
147446,3
147449,-4
147450,15
147451,40
147455,0
147456,32
147458,1
147460,3
147461,5
147466,4
147467,2
147471,2
147472,12
147473,0
147475,2
147477,1
147478,4
147479,1
147480,95
147481,23
147482,1
147483,7
147484,54
147485,0
147486,30
147487,1
147488,0
147489,74
147490,1
147491,7
147492,1
147493,31
147494,12
147496,4
147497,5
147501,5
147502,0
147503,4
147506,91
147509,6
147510,15
147513,7
147516,1
147517,7
147518,101
147520,5
147521,0
147522,2
147523,4
147524,-2
147525,2
147526,1
147528,2
147529,0
147531,2
147532,0
147533,15
147534,4
147535,2
147536,2
147537,17
147538,1
147540,3
147542,3
147544,1
147545,13
147547,12
147550,3
147551,-2
147552,0
147554,-1
147559,1
147561,1
147564,1
147566,2
147567,6
147568,11
147569,0
147570,6
147572,0
147573,15
147574,3
147575,-2
147579,3
147581,3
147582,0
147583,9
147584,1
147586,0
147587,25
147588,3
147589,18
147590,0
147591,0
147592,0
147593,3
147594,2
147595,2
147596,1
147597,1
147598,2
147599,2
147600,0
147601,-1
147603,5
147605,4
147606,1
147607,1
147610,7
147614,1
147616,0
147622,4
147623,1
147627,19
147628,2
147629,2
147630,4
147631,3
147632,15
147634,5
147635,3
147637,5
147638,6
147640,9
147641,3
147643,0
147644,6
147645,9
147646,3
147647,45
147648,0
147649,0
147650,9
147652,2
147654,6
147655,5
147657,3
147659,3
147660,2
147661,0
147662,0
147663,3
147664,39
147665,38
147666,2
147667,18
147668,8
147669,6
147671,11
147673,13
147674,17
147675,0
147676,3
147677,4
147678,6
147679,2
147680,3
147681,6
147682,2
147683,6
147684,5
147686,5
147687,0
147688,1
147689,7
147690,11
147693,1
147694,3
147696,0
147698,26
147699,1
147700,8
147701,15
147703,17
147704,3
147705,6
147706,2
147707,2
147708,12
147709,1
147710,3
147711,1
147713,34
147714,7
147715,41
147716,1
147717,5
147718,0
147719,2
147720,11
147721,0
147728,1
147729,3
147730,0
147731,2
147734,9
147735,3
147741,0
147744,0
147745,1
147746,8
147747,20
147749,0
147750,14
147752,8
147753,1
147755,5
147756,0
147757,2
147758,0
147760,0
147761,1
147763,2
147764,1
147767,1
147769,2
147770,3
147777,0
147778,1
147779,1
147780,0
147781,0
147783,4
147785,3
147786,1
147796,2
147798,1
147799,5
147800,6
147801,2
147802,9
147806,3
147807,-2
147808,3
147809,2
147810,2
147812,3
147813,4
147816,13
147817,1
147818,13
147819,1
147820,0
147821,10
147822,-1
147823,6
147824,-1
147825,0
147826,1
147827,1
147830,1
147832,1
147833,5
147836,12
147837,-2
147839,0
147840,4
147841,1
147842,2
147843,2
147845,2
147848,-2
147850,2
147851,4
147853,1
147854,5
147857,3
147858,5
147860,9
147861,1
147862,1
147863,0
147864,3
147867,2
147868,5
147869,4
147870,1
147871,5
147872,2
147873,2
147874,4
147875,3
147876,0
147877,1
147878,3
147879,1
147880,20
147881,18
147882,3
147883,8
147884,1
147886,12
147887,17
147888,3
147889,0
147891,5
147892,3
147893,37
147894,6
147895,0
147899,0
147900,0
147904,5
147905,5
147906,0
147907,0
147912,5
147917,2
147921,5
147922,0
147925,6
147928,5
147932,0
147933,8
147934,4
147935,5
147936,0
147937,15
147938,1
147939,16
147940,7
147941,2
147942,5
147943,3
147944,7
147945,9
147946,8
147948,1
147949,1
147951,6
147952,7
147954,0
147955,6
147957,1
147958,3
147959,3
147960,0
147961,0
147963,4
147964,9
147965,15
147966,0
147967,16
147968,9
147969,1
147970,11
147971,2
147972,-1
147973,4
147975,5
147977,127
147980,5
147981,0
147982,4
147983,109
147984,-1
147985,5
147986,18
147988,1
147991,2
147992,1
147993,4
147994,1
147995,2
147996,3
147998,31
147999,1
148000,2
148001,5
148003,35
148004,1
148007,0
148008,50
148009,5
148011,0
148013,2
148014,3
148015,2
148016,4
148017,2
148018,1
148020,2
148021,0
148022,6
148024,4
148026,0
148027,3
148028,6
148029,2
148035,2
148037,1
148038,1
148039,1
148042,2
148043,5
148044,1
148045,1
148048,1
148049,56
148050,19
148051,2
148052,4
148053,1
148054,1
148055,29
148056,4
148057,2
148058,67
148060,3
148061,13
148062,25
148064,0
148065,1
148066,0
148067,5
148068,1
148071,2
148072,2
148074,0
148076,1
148077,10
148078,6
148079,9
148080,1
148081,25
148082,4
148083,24
148084,6
148085,8
148086,2
148087,14
148088,1
148089,3
148090,2
148091,5
148092,3
148093,2
148094,3
148095,5
148098,0
148099,0
148102,5
148103,2
148105,4
148106,1
148107,1
148108,260
148109,229
148110,53
148111,26
148112,8
148113,10
148114,-2
148116,3
148117,-1
148119,1
148120,1
148121,2
148122,0
148123,4
148124,3
148125,5
148126,4
148128,2
148129,1
148130,1
148131,1
148132,2
148133,2
148138,0
148141,1
148143,0
148145,2
148146,26
148148,4
148149,1
148151,21
148152,3
148153,2
148154,106
148155,3
148156,3
148158,8
148159,0
148161,3
148162,5
148165,34
148166,0
148168,1
148169,1
148170,4
148171,2
148172,2
148173,3
148174,8
148176,1
148180,0
148183,2
148184,1
148186,2
148187,1
148188,4
148189,-1
148192,4
148193,2
148201,4
148203,2
148213,44
148214,2
148215,0
148216,7
148217,2
148218,18
148221,2
148222,0
148223,2
148224,0
148225,87
148227,20
148229,0
148230,10
148231,6
148232,3
148233,3
148234,20
148236,3
148238,3
148239,1
148240,0
148243,5
148245,2
148250,41
148251,41
148252,15
148254,0
148255,2
148256,0
148257,1
148258,2
148260,2
148261,1
148262,9
148263,13
148264,4
148265,-1
148266,1
148269,3
148270,1
148272,0
148273,2
148276,2
148278,8
148280,8
148281,7
148282,31
148284,35
148285,9
148289,20
148290,4
148291,27
148294,34
148295,0
148298,1
148301,2
148302,0
148303,0
148304,0
148305,3
148306,0
148308,2
148309,3
148310,5
148312,3
148313,11
148314,5
148315,2
148316,11
148317,40
148318,18
148319,7
148321,4
148322,3
148323,0
148324,0
148325,5
148326,52
148327,12
148329,36
148330,7
148331,6
148332,3
148333,5
148334,1
148335,2
148340,3
148342,11
148343,1
148348,2
148349,17
148350,10
148351,-1
148352,9
148353,-1
148354,-2
148355,2
148359,2
148362,6
148365,6
148366,4
148367,2
148368,1
148369,3
148370,5
148372,2
148373,4
148374,2
148375,2
148376,2
148377,15
148378,2
148379,16
148380,3
148381,2
148382,2
148383,13
148384,0
148385,2
148386,5
148387,10
148388,-5
148391,8
148392,4
148394,2
148395,4
148396,6
148397,8
148405,2
148407,3
148408,9
148411,2
148413,6
148415,3
148416,1
148417,2
148418,7
148419,2
148420,3
148421,1
148425,6
148426,1
148427,1
148428,-2
148429,2
148430,18
148431,26
148432,14
148433,7
148434,10
148435,-7
148437,11
148438,6
148446,19
148447,2
148448,3
148449,1
148450,2
148452,5
148454,-1
148455,0
148457,3
148458,4
148459,1
148460,60
148461,6
148462,58
148463,4
148464,0
148465,6
148466,2
148468,2
148469,2
148471,10
148473,26
148474,1
148475,42
148476,3
148477,9
148478,3
148479,0
148480,0
148481,10
148483,4
148488,9
148489,19
148490,6
148491,8
148492,1
148493,4
148494,14
148495,2
148496,5
148497,2
148498,15
148499,9
148500,3
148501,0
148502,9
148506,4
148508,10
148509,17
148512,5
148513,13
148514,2
148516,2
148517,2
148521,7
148522,22
148523,2
148524,44
148525,47
148526,3
148528,0
148531,5
148533,1
148534,6
148535,0
148537,-2
148538,4
148540,1
148541,3
148542,2
148543,3
148548,1
148551,11
148554,3
148555,1
148556,31
148558,5
148559,7
148560,2
148561,36
148563,3
148564,0
148567,1
148569,3
148570,3
148571,0
148572,5
148573,1
148577,6
148578,1
148579,5
148581,14
148582,0
148583,5
148584,3
148585,2
148586,0
148587,0
148588,2
148589,2
148590,0
148598,1
148602,14
148603,1
148604,3
148605,12
148607,3
148609,1
148612,4
148613,4
148614,7
148615,14
148617,17
148618,4
148619,9
148620,3
148622,-1
148624,11
148627,-3
148628,4
148630,11
148631,7
148633,3
148634,2
148635,1
148636,0
148637,0
148641,5
148642,2
148643,3
148644,4
148645,3
148646,4
148647,7
148649,9
148651,1
148657,6
148658,16
148660,1
148662,-1
148663,4
148664,-1
148666,2
148669,2
148670,1
148671,0
148672,7
148674,7
148676,2
148677,462
148678,630
148681,0
148686,0
148688,-3
148689,17
148690,2
148691,1
148692,1
148693,0
148694,3
148696,0
148699,3
148700,0
148701,4
148702,0
148705,5
148706,0
148708,0
148709,3
148713,54
148714,0
148715,1
148716,5
148717,2
148720,9
148721,6
148722,3
148724,19
148725,1
148729,191
148732,1
148733,6
148734,3
148735,6
148736,1
148737,6
148738,0
148739,4
148741,4
148742,3
148743,1
148746,0
148747,21
148748,0
148749,16
148751,1
148752,5
148753,0
148754,7
148755,8
148756,0
148757,1
148758,4
148760,2
148761,1
148762,8
148763,2
148765,15
148767,3
148768,20
148769,2
148770,1
148772,7
148773,8
148774,1
148775,1
148777,2
148778,0
148779,8
148780,-1
148781,0
148783,-2
148784,2
148785,2
148787,6
148788,8
148790,20
148791,7
148792,8
148793,14
148794,36
148797,9
148798,16
148799,12
148802,2
148804,0
148805,3
148807,1
148808,38
148809,3
148810,1
148811,1
148812,3
148816,2
148820,2
148821,2
148822,-1
148823,9
148827,1
148828,6
148829,3
148830,0
148831,8
148832,4
148833,1
148834,3
148836,14
148837,1
148838,17
148840,25
148842,9
148843,1
148844,17
148845,5
148847,3
148848,2
148849,18
148850,3
148851,3
148852,5
148853,7
148854,1
148855,19
148856,33
148857,3
148858,2
148859,10
148860,5
148865,2
148866,3
148867,2
148868,11
148873,0
148874,1
148875,9
148876,1
148877,13
148878,1
148879,5
148881,-1
148882,1
148883,1
148884,1
148885,2
148886,3
148887,2
148888,14
148889,2
148890,1
148891,18
148892,0
148893,4
148894,8
148895,0
148897,2
148898,1
148899,9
148900,5
148901,12
148904,4
148905,13
148907,1
148908,4
148909,1
148910,0
148911,0
148912,1
148913,2
148914,9
148915,0
148916,3
148917,3
148918,16
148919,13
148920,17
148922,1
148923,1
148925,2
148927,11
148928,16
148929,5
148933,16
148934,2
148936,1
148938,1
148939,1
148941,3
148942,8
148943,1
148949,1
148951,0
148952,1
148956,4
148957,1
148958,0
148959,50
148960,4
148962,2
148964,-1
148965,10
148966,0
148967,7
148968,1
148969,2
148970,1
148971,73
148973,1
148975,2
148977,0
148978,9
148979,0
148980,12
148981,-4
148982,-1
148983,10
148985,0
148986,-2
148988,24
148990,-1
148991,8
148992,12
148996,3
148997,27
148999,2
149001,-1
149003,3
149004,1
149006,4
149008,6
149009,7
149010,13
149011,6
149012,1
149016,11
149020,15
149021,5
149022,7
149024,13
149025,10
149027,9
149028,3
149029,2
149035,1
149037,18
149038,38
149039,1
149041,7
149042,1
149044,1
149045,1
149046,0
149048,-6
149049,21
149050,24
149051,0
149054,50
149055,1
149056,9
149057,2
149058,25
149059,1
149060,3
149061,2
149063,14
149064,2
149065,2
149067,4
149068,5
149069,9
149070,19
149071,1
149072,1
149073,2
149074,3
149075,3
149076,8
149077,0
149078,3
149080,0
149081,2
149082,5
149083,3
149084,1
149085,1
149086,7
149088,2
149089,0
149090,2
149092,4
149094,2
149095,3
149096,1
149097,3
149098,6
149101,21
149102,5
149104,2
149112,11
149114,18
149115,1
149117,1
149120,3
149121,1
149122,3
149123,0
149124,16
149125,0
149126,1
149127,4
149128,16
149129,1
149131,1
149132,0
149133,2
149134,4
149135,0
149137,3
149138,6
149139,7
149140,14
149141,0
149143,5
149145,4
149146,15
149148,0
149149,1
149150,3
149152,2
149158,3
149160,4
149161,3
149162,4
149163,3
149164,12
149166,1
149167,33
149168,1
149170,0
149171,1
149172,17
149173,4
149174,3
149177,3
149178,1
149180,12
149181,0
149182,1
149183,0
149184,9
149187,2
149188,7
149189,31
149190,6
149191,0
149192,2
149193,32
149194,15
149195,19
149196,8
149197,7
149199,16
149200,3
149201,14
149202,17
149203,3
149204,1
149205,4
149206,5
149207,3
149208,5
149210,1
149212,3
149213,14
149214,0
149215,1
149217,1
149218,2
149219,1
149220,0
149221,16
149222,12
149223,5
149226,4
149228,5
149229,0
149230,5
149231,3
149232,21
149233,3
149234,0
149235,3
149236,-2
149237,22
149238,1
149239,5
149240,3
149242,7
149243,1
149244,5
149245,1
149247,1
149250,0
149251,6
149255,14
149256,4
149258,3
149260,6
149261,6
149262,5
149263,4
149264,3
149270,2
149271,1
149274,0
149275,1
149281,1
149288,0
149289,0
149290,0
149299,2
149300,3
149301,1
149302,5
149303,59
149304,21
149305,7
149307,1
149310,6
149311,9
149312,1
149313,1
149315,2
149318,1
149319,7
149320,1
149321,157
149322,3
149325,3
149327,2
149330,5
149332,7
149333,3
149335,13
149337,1
149338,4
149339,4
149340,3
149342,2
149343,0
149344,4
149345,12
149346,6
149347,-3
149348,0
149349,1
149350,4
149351,4
149352,3
149353,0
149355,6
149356,8
149357,3
149358,11
149362,3
149364,5
149365,0
149366,4
149371,2
149372,1
149373,5
149374,4
149375,0
149376,1
149377,1
149379,6
149380,-1
149384,7
149393,17
149394,0
149401,62
149403,64
149405,2
149406,30
149407,10
149409,3
149410,4
149411,5
149412,2
149413,1
149415,8
149416,8
149418,2
149419,9
149420,35
149421,4
149422,17
149423,1
149424,2
149425,5
149427,1
149428,9
149429,2
149430,7
149431,2
149432,19
149433,9
149434,0
149435,0
149436,4
149437,8
149438,20
149440,1
149441,18
149442,8
149443,1
149445,1
149446,6
149448,2
149449,0
149450,3
149452,4
149455,1
149456,0
149457,46
149458,1
149460,1
149461,2
149464,5
149465,53
149466,2
149467,8
149468,49
149469,0
149470,4
149471,22
149472,1
149473,0
149474,32
149475,46
149476,5
149477,4
149478,5
149479,0
149480,17
149481,0
149482,1
149483,4
149484,101
149486,1
149487,1
149488,30
149490,1
149491,9
149492,9
149493,18
149494,12
149496,25
149497,3
149499,2
149500,4
149501,1
149502,9
149503,2
149505,7
149507,1
149508,4
149509,0
149510,1
149512,3
149513,3
149517,2
149518,9
149519,4
149520,0
149521,3
149522,2
149523,0
149524,0
149527,0
149533,3
149535,1
149538,2
149539,7
149540,5
149541,11
149546,5
149547,3
149549,1
149550,3
149552,1
149553,1
149555,23
149556,0
149558,9
149559,0
149561,1
149563,206
149564,6
149565,5
149566,57
149567,14
149568,1
149569,414
149570,0
149571,0
149572,0
149573,69
149576,10
149577,16
149578,12
149579,-4
149580,12
149594,8
149601,10
149602,5
149603,4
149605,1
149606,1
149607,2
149608,14
149609,8
149611,2
149613,2
149614,-1
149615,1
149616,6
149618,9
149620,4
149621,7
149623,-1
149626,9
149628,2
149631,2
149632,0
149636,2
149637,0
149638,2
149640,3
149641,3
149642,31
149643,5
149646,4
149649,11
149650,10
149651,1
149652,2
149655,4
149659,9
149660,1
149661,1
149662,0
149663,12
149664,9
149666,1
149667,2
149668,2
149669,0
149670,0
149671,1
149672,1
149673,0
149674,1
149675,2
149677,2
149679,4
149688,2
149691,2
149692,0
149693,0
149695,2
149696,1
149697,4
149698,2
149699,1
149700,0
149701,2
149702,5
149703,6
149704,1
149705,1
149706,3
149708,14
149710,1
149711,28
149712,2
149713,4
149715,17
149718,1
149719,1
149722,2
149723,4
149724,0
149725,1
149726,2
149727,4
149728,-2
149731,0
149732,4
149733,4
149734,0
149736,4
149737,4
149739,3
149740,0
149741,1
149742,0
149743,0
149744,3
149747,3
149752,1
149753,1
149754,0
149756,7
149757,10
149759,4
149761,5
149762,56
149763,57
149764,1
149765,43
149766,30
149767,20
149769,13
149777,10
149778,1
149780,12
149781,11
149782,5
149783,-3
149784,10
149785,2
149786,5
149787,6
149788,6
149791,0
149792,93
149793,0
149794,60
149795,25
149796,0
149797,0
149799,4
149800,28
149801,22
149805,8
149807,7
149809,56
149810,5
149811,14
149813,0
149814,19
149815,4
149816,13
149817,1
149818,2
149819,5
149820,3
149821,6
149822,23
149824,2
149825,0
149826,1
149827,15
149828,58
149829,3
149830,2
149831,0
149832,12
149834,0
149835,7
149838,1
149839,79
149841,4
149843,72
149846,2
149848,1
149850,4
149852,4
149853,15
149854,8
149855,7
149856,4
149857,10
149858,0
149859,0
149860,1
149861,1
149862,0
149863,1
149864,-1
149865,1
149867,0
149868,37
149870,5
149871,11
149873,3
149874,2
149875,3
149877,-2
149879,10
149880,6
149883,0
149884,1
149885,3
149886,6
149888,9
149889,4
149890,2
149892,9
149893,1
149894,10
149895,4
149896,2
149899,20
149901,12
149902,29
149903,1
149904,12
149908,48
149910,1
149911,0
149912,10
149913,0
149914,6
149915,5
149916,1
149918,5
149919,1
149920,0
149924,3
149926,3
149928,2
149929,0
149930,3
149931,0
149932,3
149933,1
149934,2
149935,3
149936,0
149939,5
149940,5
149942,0
149945,3
149946,-1
